row_id,trip_id,station_name,event_type,scheduled_time,actual_time,delay_seconds,day_of_week,hour_of_day,service_date,punctuality_status,delay_bucket,peak_status,day_type
11442,1|58942|7|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-06 22:49:00,2025-02-06 22:36:00,-780.0,4,22,2025-02-06,early,more_than_5min_early,off_peak,weekday
11443,1|58942|7|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-06 22:49:00,2025-02-06 22:36:00,-780.0,4,22,2025-02-06,early,more_than_5min_early,off_peak,weekday
11444,1|58942|7|86|6022025,Antonplatz (Berlin),arrival,2025-02-06 22:58:00,2025-02-06 22:45:00,-780.0,4,22,2025-02-06,early,more_than_5min_early,off_peak,weekday
11445,1|58967|2|86|6022025,Antonplatz (Berlin),arrival,2025-02-06 22:58:00,2025-02-06 22:58:00,0.0,4,22,2025-02-06,punctual,on_time,off_peak,weekday
11446,1|58967|2|86|6022025,Antonplatz (Berlin),departure,2025-02-06 22:58:00,2025-02-06 22:58:00,0.0,4,22,2025-02-06,punctual,on_time,off_peak,weekday
11447,1|58942|7|86|6022025,Antonplatz (Berlin),departure,2025-02-06 22:58:00,2025-02-06 22:45:00,-780.0,4,22,2025-02-06,early,more_than_5min_early,off_peak,weekday
11448,1|58967|2|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-06 23:08:00,2025-02-06 23:08:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11449,1|58967|2|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-06 23:08:00,2025-02-06 23:08:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11450,1|58942|8|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-06 23:09:00,2025-02-06 23:07:00,-120.0,4,23,2025-02-06,early,1_to_5min_early,off_peak,weekday
11451,1|58942|8|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-06 23:09:00,2025-02-06 23:07:00,-120.0,4,23,2025-02-06,early,1_to_5min_early,off_peak,weekday
11452,1|58942|8|86|6022025,Antonplatz (Berlin),arrival,2025-02-06 23:18:00,2025-02-06 23:16:00,-120.0,4,23,2025-02-06,early,1_to_5min_early,off_peak,weekday
11453,1|58967|3|86|6022025,Antonplatz (Berlin),arrival,2025-02-06 23:18:00,2025-02-06 23:18:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11454,1|58967|3|86|6022025,Antonplatz (Berlin),departure,2025-02-06 23:18:00,2025-02-06 23:18:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11455,1|58942|8|86|6022025,Antonplatz (Berlin),departure,2025-02-06 23:18:00,2025-02-06 23:16:00,-120.0,4,23,2025-02-06,early,1_to_5min_early,off_peak,weekday
11456,1|58967|3|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-06 23:28:00,2025-02-06 23:28:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11457,1|58967|3|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-06 23:28:00,2025-02-06 23:28:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11458,1|58942|9|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-06 23:29:00,2025-02-06 23:07:00,-1320.0,4,23,2025-02-06,early,more_than_5min_early,off_peak,weekday
11459,1|58942|9|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-06 23:29:00,2025-02-06 23:07:00,-1320.0,4,23,2025-02-06,early,more_than_5min_early,off_peak,weekday
11460,1|58967|4|86|6022025,Antonplatz (Berlin),arrival,2025-02-06 23:38:00,2025-02-06 23:40:00,120.0,4,23,2025-02-06,late,1_to_5min_late,off_peak,weekday
11461,1|58942|9|86|6022025,Antonplatz (Berlin),arrival,2025-02-06 23:38:00,2025-02-06 23:36:00,-120.0,4,23,2025-02-06,early,1_to_5min_early,off_peak,weekday
11462,1|58967|4|86|6022025,Antonplatz (Berlin),departure,2025-02-06 23:38:00,2025-02-06 23:40:00,120.0,4,23,2025-02-06,late,1_to_5min_late,off_peak,weekday
11463,1|58942|9|86|6022025,Antonplatz (Berlin),departure,2025-02-06 23:38:00,2025-02-06 23:36:00,-120.0,4,23,2025-02-06,early,1_to_5min_early,off_peak,weekday
11464,1|58944|0|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-06 23:44:00,2025-02-06 23:44:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11465,1|58944|0|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-06 23:44:00,2025-02-06 23:44:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11466,1|58967|4|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-06 23:48:00,2025-02-06 23:50:00,120.0,4,23,2025-02-06,late,1_to_5min_late,off_peak,weekday
11467,1|58967|4|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-06 23:48:00,2025-02-06 23:50:00,120.0,4,23,2025-02-06,late,1_to_5min_late,off_peak,weekday
11468,1|58968|0|86|6022025,Antonplatz (Berlin),arrival,2025-02-06 23:51:00,2025-02-06 23:51:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11469,1|58968|0|86|6022025,Antonplatz (Berlin),departure,2025-02-06 23:51:00,2025-02-06 23:51:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11470,1|58944|0|86|6022025,Antonplatz (Berlin),arrival,2025-02-06 23:53:00,2025-02-06 23:53:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11471,1|58944|0|86|6022025,Antonplatz (Berlin),departure,2025-02-06 23:53:00,2025-02-06 23:53:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11472,1|58949|1|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-06 23:59:00,2025-02-06 23:59:00,0.0,4,23,2025-02-06,punctual,on_time,off_peak,weekday
11473,1|58968|0|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 00:01:00,2025-02-07 00:03:00,120.0,5,0,2025-02-07,late,1_to_5min_late,off_peak,weekday
11474,1|58968|0|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 00:01:00,2025-02-07 00:03:00,120.0,5,0,2025-02-07,late,1_to_5min_late,off_peak,weekday
11475,1|58949|1|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 00:08:00,2025-02-07 00:07:00,-60.0,5,0,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11476,1|58944|1|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 00:14:00,2025-02-07 00:14:00,0.0,5,0,2025-02-07,punctual,on_time,off_peak,weekday
11477,1|58944|1|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 00:14:00,2025-02-07 00:14:00,0.0,5,0,2025-02-07,punctual,on_time,off_peak,weekday
11478,1|58968|1|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 00:21:00,2025-02-07 00:21:00,0.0,5,0,2025-02-07,punctual,on_time,off_peak,weekday
11479,1|58968|1|86|6022025,Antonplatz (Berlin),departure,2025-02-07 00:21:00,2025-02-07 00:21:00,0.0,5,0,2025-02-07,punctual,on_time,off_peak,weekday
11480,1|58944|1|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 00:23:00,2025-02-07 00:23:00,0.0,5,0,2025-02-07,punctual,on_time,off_peak,weekday
11481,1|58944|1|86|6022025,Antonplatz (Berlin),departure,2025-02-07 00:23:00,2025-02-07 00:23:00,0.0,5,0,2025-02-07,punctual,on_time,off_peak,weekday
11482,1|58968|1|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 00:31:00,2025-02-07 00:34:00,180.0,5,0,2025-02-07,late,1_to_5min_late,off_peak,weekday
11483,1|58968|1|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 00:31:00,2025-02-07 00:34:00,180.0,5,0,2025-02-07,late,1_to_5min_late,off_peak,weekday
11484,1|58944|2|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 00:44:00,2025-02-07 00:37:00,-420.0,5,0,2025-02-07,early,more_than_5min_early,off_peak,weekday
11485,1|58944|2|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 00:44:00,2025-02-07 00:37:00,-420.0,5,0,2025-02-07,early,more_than_5min_early,off_peak,weekday
11486,1|58968|2|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 00:51:00,2025-02-07 00:51:00,0.0,5,0,2025-02-07,punctual,on_time,off_peak,weekday
11487,1|58968|2|86|6022025,Antonplatz (Berlin),departure,2025-02-07 00:51:00,2025-02-07 00:51:00,0.0,5,0,2025-02-07,punctual,on_time,off_peak,weekday
11488,1|58944|2|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 00:53:00,2025-02-07 00:46:00,-420.0,5,0,2025-02-07,early,more_than_5min_early,off_peak,weekday
11489,1|58944|2|86|6022025,Antonplatz (Berlin),departure,2025-02-07 00:53:00,2025-02-07 00:46:00,-420.0,5,0,2025-02-07,early,more_than_5min_early,off_peak,weekday
11490,1|58968|2|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 01:01:00,2025-02-07 01:04:00,180.0,5,1,2025-02-07,late,1_to_5min_late,off_peak,weekday
11491,1|58968|2|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 01:01:00,2025-02-07 01:04:00,180.0,5,1,2025-02-07,late,1_to_5min_late,off_peak,weekday
11492,1|58944|3|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 01:14:00,2025-02-07 01:07:00,-420.0,5,1,2025-02-07,early,more_than_5min_early,off_peak,weekday
11493,1|58944|3|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 01:14:00,2025-02-07 01:07:00,-420.0,5,1,2025-02-07,early,more_than_5min_early,off_peak,weekday
11494,1|58968|3|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 01:21:00,2025-02-07 01:21:00,0.0,5,1,2025-02-07,punctual,on_time,off_peak,weekday
11495,1|58968|3|86|6022025,Antonplatz (Berlin),departure,2025-02-07 01:21:00,2025-02-07 01:21:00,0.0,5,1,2025-02-07,punctual,on_time,off_peak,weekday
11496,1|58944|3|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 01:23:00,2025-02-07 01:16:00,-420.0,5,1,2025-02-07,early,more_than_5min_early,off_peak,weekday
11497,1|58944|3|86|6022025,Antonplatz (Berlin),departure,2025-02-07 01:23:00,2025-02-07 01:16:00,-420.0,5,1,2025-02-07,early,more_than_5min_early,off_peak,weekday
11498,1|58968|3|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 01:31:00,2025-02-07 01:31:00,0.0,5,1,2025-02-07,punctual,on_time,off_peak,weekday
11499,1|58968|3|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 01:31:00,2025-02-07 01:31:00,0.0,5,1,2025-02-07,punctual,on_time,off_peak,weekday
11500,1|58944|4|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 01:44:00,2025-02-07 01:37:00,-420.0,5,1,2025-02-07,early,more_than_5min_early,off_peak,weekday
11501,1|58944|4|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 01:44:00,2025-02-07 01:37:00,-420.0,5,1,2025-02-07,early,more_than_5min_early,off_peak,weekday
11502,1|58968|4|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 01:51:00,2025-02-07 01:51:00,0.0,5,1,2025-02-07,punctual,on_time,off_peak,weekday
11503,1|58968|4|86|6022025,Antonplatz (Berlin),departure,2025-02-07 01:51:00,2025-02-07 01:51:00,0.0,5,1,2025-02-07,punctual,on_time,off_peak,weekday
11504,1|58944|4|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 01:53:00,2025-02-07 01:46:00,-420.0,5,1,2025-02-07,early,more_than_5min_early,off_peak,weekday
11505,1|58944|4|86|6022025,Antonplatz (Berlin),departure,2025-02-07 01:53:00,2025-02-07 01:46:00,-420.0,5,1,2025-02-07,early,more_than_5min_early,off_peak,weekday
11506,1|58968|4|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 02:01:00,2025-02-07 02:05:00,240.0,5,2,2025-02-07,late,1_to_5min_late,off_peak,weekday
11507,1|58968|4|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 02:01:00,2025-02-07 02:05:00,240.0,5,2,2025-02-07,late,1_to_5min_late,off_peak,weekday
11508,1|58944|5|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 02:14:00,2025-02-07 02:07:00,-420.0,5,2,2025-02-07,early,more_than_5min_early,off_peak,weekday
11509,1|58944|5|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 02:14:00,2025-02-07 02:07:00,-420.0,5,2,2025-02-07,early,more_than_5min_early,off_peak,weekday
11510,1|58968|5|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 02:21:00,2025-02-07 02:21:00,0.0,5,2,2025-02-07,punctual,on_time,off_peak,weekday
11511,1|58968|5|86|6022025,Antonplatz (Berlin),departure,2025-02-07 02:21:00,2025-02-07 02:21:00,0.0,5,2,2025-02-07,punctual,on_time,off_peak,weekday
11512,1|58944|5|86|6022025,Antonplatz (Berlin),arrival,2025-02-07 02:23:00,2025-02-07 02:16:00,-420.0,5,2,2025-02-07,early,more_than_5min_early,off_peak,weekday
11513,1|58944|5|86|6022025,Antonplatz (Berlin),departure,2025-02-07 02:23:00,2025-02-07 02:16:00,-420.0,5,2,2025-02-07,early,more_than_5min_early,off_peak,weekday
11514,1|58968|5|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 02:31:00,2025-02-07 02:34:00,180.0,5,2,2025-02-07,late,1_to_5min_late,off_peak,weekday
11515,1|58968|5|86|6022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 02:31:00,2025-02-07 02:34:00,180.0,5,2,2025-02-07,late,1_to_5min_late,off_peak,weekday
11516,1|58940|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 02:44:00,2025-02-07 02:36:00,-480.0,5,2,2025-02-07,early,more_than_5min_early,off_peak,weekday
11517,1|58940|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 02:44:00,2025-02-07 02:36:00,-480.0,5,2,2025-02-07,early,more_than_5min_early,off_peak,weekday
11518,1|58964|0|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 02:51:00,2025-02-07 02:51:00,0.0,5,2,2025-02-07,punctual,on_time,off_peak,weekday
11519,1|58964|0|86|7022025,Antonplatz (Berlin),departure,2025-02-07 02:51:00,2025-02-07 02:51:00,0.0,5,2,2025-02-07,punctual,on_time,off_peak,weekday
11520,1|58940|0|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 02:53:00,2025-02-07 02:45:00,-480.0,5,2,2025-02-07,early,more_than_5min_early,off_peak,weekday
11521,1|58940|0|86|7022025,Antonplatz (Berlin),departure,2025-02-07 02:53:00,2025-02-07 02:45:00,-480.0,5,2,2025-02-07,early,more_than_5min_early,off_peak,weekday
11522,1|58964|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 03:01:00,2025-02-07 03:04:00,180.0,5,3,2025-02-07,late,1_to_5min_late,off_peak,weekday
11523,1|58964|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 03:01:00,2025-02-07 03:04:00,180.0,5,3,2025-02-07,late,1_to_5min_late,off_peak,weekday
11524,1|58940|1|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 03:14:00,2025-02-07 03:08:00,-360.0,5,3,2025-02-07,early,more_than_5min_early,off_peak,weekday
11525,1|58940|1|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 03:14:00,2025-02-07 03:08:00,-360.0,5,3,2025-02-07,early,more_than_5min_early,off_peak,weekday
11526,1|58964|1|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 03:21:00,2025-02-07 03:21:00,0.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11527,1|58964|1|86|7022025,Antonplatz (Berlin),departure,2025-02-07 03:21:00,2025-02-07 03:21:00,0.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11528,1|58940|1|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 03:23:00,2025-02-07 03:17:00,-360.0,5,3,2025-02-07,early,more_than_5min_early,off_peak,weekday
11529,1|58940|1|86|7022025,Antonplatz (Berlin),departure,2025-02-07 03:23:00,2025-02-07 03:17:00,-360.0,5,3,2025-02-07,early,more_than_5min_early,off_peak,weekday
11530,1|58964|1|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 03:31:00,2025-02-07 03:34:00,180.0,5,3,2025-02-07,late,1_to_5min_late,off_peak,weekday
11531,1|58964|1|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 03:31:00,2025-02-07 03:34:00,180.0,5,3,2025-02-07,late,1_to_5min_late,off_peak,weekday
11532,1|58973|0|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 03:34:00,2025-02-07 03:35:00,60.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11533,1|58973|0|86|7022025,Antonplatz (Berlin),departure,2025-02-07 03:34:00,2025-02-07 03:35:00,60.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11534,1|58974|0|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 03:44:00,2025-02-07 03:44:00,0.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11535,1|58974|0|86|7022025,Antonplatz (Berlin),departure,2025-02-07 03:44:00,2025-02-07 03:44:00,0.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11536,1|58940|2|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 03:44:00,2025-02-07 03:37:00,-420.0,5,3,2025-02-07,early,more_than_5min_early,off_peak,weekday
11537,1|58973|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 03:44:00,2025-02-07 03:45:00,60.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11538,1|58973|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 03:44:00,2025-02-07 03:45:00,60.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11539,1|58940|2|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 03:44:00,2025-02-07 03:37:00,-420.0,5,3,2025-02-07,early,more_than_5min_early,off_peak,weekday
11540,1|58940|2|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 03:53:00,2025-02-07 03:46:00,-420.0,5,3,2025-02-07,early,more_than_5min_early,off_peak,weekday
11541,1|58940|2|86|7022025,Antonplatz (Berlin),departure,2025-02-07 03:53:00,2025-02-07 03:46:00,-420.0,5,3,2025-02-07,early,more_than_5min_early,off_peak,weekday
11542,1|58962|0|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 03:54:00,2025-02-07 03:54:00,0.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11543,1|58962|0|86|7022025,Antonplatz (Berlin),departure,2025-02-07 03:54:00,2025-02-07 03:54:00,0.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11544,1|58974|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 03:54:00,2025-02-07 03:54:00,0.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11545,1|58974|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 03:54:00,2025-02-07 03:54:00,0.0,5,3,2025-02-07,punctual,on_time,off_peak,weekday
11546,1|58962|4|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 04:34:00,2025-02-07 04:34:00,0.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11547,1|58936|1|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 04:34:00,2025-02-07 04:35:00,60.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11548,1|58936|1|86|7022025,Antonplatz (Berlin),departure,2025-02-07 04:34:00,2025-02-07 04:35:00,60.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11549,1|58962|4|86|7022025,Antonplatz (Berlin),departure,2025-02-07 04:34:00,2025-02-07 04:34:00,0.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11550,1|58962|3|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 04:34:00,2025-02-07 04:35:00,60.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11551,1|58936|2|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 04:34:00,2025-02-07 04:33:00,-60.0,5,4,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11552,1|58962|3|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 04:34:00,2025-02-07 04:35:00,60.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11553,1|58936|2|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 04:34:00,2025-02-07 04:33:00,-60.0,5,4,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11554,1|58936|2|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 04:44:00,2025-02-07 04:43:00,-60.0,5,4,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11555,1|58962|5|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 04:44:00,2025-02-07 04:44:00,0.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11556,1|58936|2|86|7022025,Antonplatz (Berlin),departure,2025-02-07 04:44:00,2025-02-07 04:43:00,-60.0,5,4,2025-02-07,punctual,1_to_5min_early,off_peak,weekday
11557,1|58962|5|86|7022025,Antonplatz (Berlin),departure,2025-02-07 04:44:00,2025-02-07 04:44:00,0.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11558,1|58936|3|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 04:44:00,2025-02-07 04:36:00,-480.0,5,4,2025-02-07,early,more_than_5min_early,off_peak,weekday
11559,1|58962|4|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 04:44:00,2025-02-07 04:44:00,0.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11560,1|58962|4|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 04:44:00,2025-02-07 04:44:00,0.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11561,1|58936|3|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 04:44:00,2025-02-07 04:36:00,-480.0,5,4,2025-02-07,early,more_than_5min_early,off_peak,weekday
11562,1|58936|3|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 04:54:00,2025-02-07 04:46:00,-480.0,5,4,2025-02-07,early,more_than_5min_early,off_peak,weekday
11563,1|58962|6|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 04:54:00,2025-02-07 04:54:00,0.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11564,1|58936|3|86|7022025,Antonplatz (Berlin),departure,2025-02-07 04:54:00,2025-02-07 04:46:00,-480.0,5,4,2025-02-07,early,more_than_5min_early,off_peak,weekday
11565,1|58962|6|86|7022025,Antonplatz (Berlin),departure,2025-02-07 04:54:00,2025-02-07 04:54:00,0.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11566,1|58936|4|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 04:54:00,2025-02-07 04:37:00,-1020.0,5,4,2025-02-07,early,more_than_5min_early,off_peak,weekday
11567,1|58962|5|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 04:54:00,2025-02-07 04:54:00,0.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11568,1|58936|4|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 04:54:00,2025-02-07 04:37:00,-1020.0,5,4,2025-02-07,early,more_than_5min_early,off_peak,weekday
11569,1|58962|5|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 04:54:00,2025-02-07 04:54:00,0.0,5,4,2025-02-07,punctual,on_time,off_peak,weekday
11570,1|58936|4|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:04:00,2025-02-07 05:04:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11571,1|58962|7|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:04:00,2025-02-07 05:04:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11572,1|58962|7|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:04:00,2025-02-07 05:04:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11573,1|58936|4|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:04:00,2025-02-07 05:04:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11574,1|58936|5|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:04:00,2025-02-07 05:04:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11575,1|58962|6|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:04:00,2025-02-07 05:05:00,60.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11576,1|58936|5|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:04:00,2025-02-07 05:04:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11577,1|58962|6|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:04:00,2025-02-07 05:05:00,60.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11578,1|58945|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),arrival,2025-02-07 05:12:00,2025-02-07 05:07:00,-300.0,5,5,2025-02-07,early,more_than_5min_early,off_peak,weekday
11579,1|58945|0|86|7022025,Schönhauser Allee/Bornholmer Str. (Berlin),departure,2025-02-07 05:12:00,2025-02-07 05:07:00,-300.0,5,5,2025-02-07,early,more_than_5min_early,off_peak,weekday
11580,1|58936|5|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:14:00,2025-02-07 05:14:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11581,1|58962|8|86|7022025,Antonplatz (Berlin),arrival,2025-02-07 05:14:00,2025-02-07 05:15:00,60.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11582,1|58936|5|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:14:00,2025-02-07 05:14:00,0.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
11583,1|58962|8|86|7022025,Antonplatz (Berlin),departure,2025-02-07 05:14:00,2025-02-07 05:15:00,60.0,5,5,2025-02-07,punctual,on_time,off_peak,weekday
